ticket_id,ticket_channel,ticket_priority,product,customer_segment,first_response_time_hours,resolution_time_hours,csat_score,custom_sla_status,resolution_bucket
93067,Web Form,Urgent,E-commerce Store,Corporate,63.73,209.85,2,Breached SLA (>48h),Over 48 Hours
132667,Chat,Urgent,E-commerce Store,Corporate,63.94,147.77,2,Breached SLA (>48h),Over 48 Hours
21623,Social Media,Urgent,E-commerce Store,Small Business,59.41,78.09,2,Breached SLA (>48h),Over 48 Hours
99719,Email,Urgent,E-commerce Store,Individual,35.24,216.36,2,Breached SLA (>48h),Over 48 Hours
136934,Social Media,Urgent,E-commerce Store,Corporate,24.93,24.7,2,Met SLA (<48h),48 Hour Resolution
107805,Social Media,Low,E-commerce Store,Individual,53.88,101.11,2,Breached SLA (>48h),Over 48 Hours
93142,Email,Medium,E-commerce Store,Small Business,40.21,132.88,2,Breached SLA (>48h),Over 48 Hours
66855,Social Media,Urgent,E-commerce Store,Individual,60.23,87.59,2,Breached SLA (>48h),Over 48 Hours
109310,Social Media,High,E-commerce Store,Small Business,9.71,129.08,2,Breached SLA (>48h),Over 48 Hours
109381,Email,Medium,E-commerce Store,Corporate,25.73,219.67,2,Breached SLA (>48h),Over 48 Hours
123862,Web Form,Urgent,E-commerce Store,Corporate,68.54,66.75,2,Breached SLA (>48h),Over 48 Hours
28193,Social Media,Urgent,E-commerce Store,Corporate,44.17,17.96,2,Met SLA (<48h),24 Hour Resolution
73147,Email,High,E-commerce Store,Individual,58.72,53.56,2,Breached SLA (>48h),Over 48 Hours
117720,Web Form,Low,E-commerce Store,Individual,54.73,168.12,2,Breached SLA (>48h),Over 48 Hours
155660,Social Media,Low,E-commerce Store,Small Business,6.51,67.63,2,Breached SLA (>48h),Over 48 Hours
81773,Social Media,High,E-commerce Store,Corporate,33.57,160.89,2,Breached SLA (>48h),Over 48 Hours
87981,Phone,High,E-commerce Store,Small Business,67.77,146.96,2,Breached SLA (>48h),Over 48 Hours
46466,Social Media,Medium,E-commerce Store,Small Business,30.83,66.37,2,Breached SLA (>48h),Over 48 Hours
90169,Social Media,Low,E-commerce Store,Individual,68.35,111.77,2,Breached SLA (>48h),Over 48 Hours
7788,Chat,Low,E-commerce Store,Small Business,70.53,126.18,2,Breached SLA (>48h),Over 48 Hours
42444,Email,High,E-commerce Store,Corporate,58.82,70.15,2,Breached SLA (>48h),Over 48 Hours
118021,Web Form,Urgent,E-commerce Store,Individual,26.06,175.17,2,Breached SLA (>48h),Over 48 Hours
64631,Phone,High,E-commerce Store,Individual,36.23,235.82,2,Breached SLA (>48h),Over 48 Hours
135169,Chat,Medium,E-commerce Store,Small Business,58.71,183.09,2,Breached SLA (>48h),Over 48 Hours
62678,Phone,Medium,E-commerce Store,Corporate,66.18,24.61,2,Met SLA (<48h),48 Hour Resolution
167263,Email,Urgent,E-commerce Store,Small Business,15.03,161.39,2,Breached SLA (>48h),Over 48 Hours
180730,Chat,Medium,E-commerce Store,Individual,39.95,6.17,2,Met SLA (<48h),Same Day Resolution
32057,Email,Medium,E-commerce Store,Individual,12.47,146.93,2,Breached SLA (>48h),Over 48 Hours
39650,Phone,Medium,E-commerce Store,Small Business,36.74,237.5,2,Breached SLA (>48h),Over 48 Hours
192086,Phone,Medium,E-commerce Store,Corporate,51.6,55.13,2,Breached SLA (>48h),Over 48 Hours
4132,Social Media,Urgent,E-commerce Store,Corporate,11.02,152.76,2,Breached SLA (>48h),Over 48 Hours
8905,Phone,Low,E-commerce Store,Individual,11.92,85.08,2,Breached SLA (>48h),Over 48 Hours
88310,Social Media,Medium,E-commerce Store,Corporate,22.49,57.11,2,Breached SLA (>48h),Over 48 Hours
26644,Email,Urgent,E-commerce Store,Corporate,22.07,180.28,2,Breached SLA (>48h),Over 48 Hours
30388,Email,Low,E-commerce Store,Individual,29.85,135.5,2,Breached SLA (>48h),Over 48 Hours
93458,Social Media,Urgent,E-commerce Store,Small Business,6.19,168.38,2,Breached SLA (>48h),Over 48 Hours
6947,Phone,High,E-commerce Store,Corporate,55.94,34.24,2,Met SLA (<48h),48 Hour Resolution
52322,Chat,Medium,E-commerce Store,Corporate,24.38,155.72,2,Breached SLA (>48h),Over 48 Hours
32305,Social Media,Urgent,E-commerce Store,Corporate,53.43,38.46,2,Met SLA (<48h),48 Hour Resolution
133784,Social Media,Urgent,E-commerce Store,Small Business,20.95,200.64,2,Breached SLA (>48h),Over 48 Hours
172977,Chat,Urgent,E-commerce Store,Corporate,41.46,20.08,2,Met SLA (<48h),24 Hour Resolution
102147,Web Form,High,E-commerce Store,Corporate,10.71,119.18,2,Breached SLA (>48h),Over 48 Hours
172235,Social Media,Medium,E-commerce Store,Individual,63.95,46.12,2,Met SLA (<48h),48 Hour Resolution
77747,Web Form,Urgent,E-commerce Store,Individual,58.09,32.53,2,Met SLA (<48h),48 Hour Resolution
22563,Email,High,E-commerce Store,Corporate,52.34,6.96,2,Met SLA (<48h),Same Day Resolution
108977,Web Form,Urgent,E-commerce Store,Corporate,68.36,161.82,2,Breached SLA (>48h),Over 48 Hours
82281,Email,Medium,E-commerce Store,Corporate,45.23,175.9,2,Breached SLA (>48h),Over 48 Hours
92419,Social Media,Medium,E-commerce Store,Individual,13.26,132.5,2,Breached SLA (>48h),Over 48 Hours
170642,Email,Low,E-commerce Store,Individual,43.34,81.79,2,Breached SLA (>48h),Over 48 Hours
102590,Web Form,Urgent,E-commerce Store,Corporate,44.03,62.49,2,Breached SLA (>48h),Over 48 Hours
54728,Web Form,Low,E-commerce Store,Individual,15.93,149.69,2,Breached SLA (>48h),Over 48 Hours
171357,Web Form,Low,E-commerce Store,Small Business,37.6,33.53,2,Met SLA (<48h),48 Hour Resolution
144360,Web Form,Low,E-commerce Store,Corporate,48.57,124.89,2,Breached SLA (>48h),Over 48 Hours
41823,Chat,Low,E-commerce Store,Small Business,61.01,105.19,2,Breached SLA (>48h),Over 48 Hours
50678,Social Media,Low,E-commerce Store,Small Business,49.53,86.72,2,Breached SLA (>48h),Over 48 Hours
31699,Email,Urgent,E-commerce Store,Corporate,52.37,151.18,2,Breached SLA (>48h),Over 48 Hours
160823,Email,Low,E-commerce Store,Small Business,0.88,144.09,2,Breached SLA (>48h),Over 48 Hours
997,Web Form,High,E-commerce Store,Small Business,38.08,165.85,2,Breached SLA (>48h),Over 48 Hours
63108,Phone,Urgent,E-commerce Store,Small Business,62.42,204.24,2,Breached SLA (>48h),Over 48 Hours
198030,Chat,Urgent,E-commerce Store,Individual,32.74,180.64,2,Breached SLA (>48h),Over 48 Hours
167215,Chat,Medium,E-commerce Store,Corporate,43.77,115.58,2,Breached SLA (>48h),Over 48 Hours
73689,Email,Low,E-commerce Store,Individual,1.23,92.53,2,Breached SLA (>48h),Over 48 Hours
166977,Phone,Urgent,E-commerce Store,Small Business,58.4,225.94,2,Breached SLA (>48h),Over 48 Hours
74933,Phone,Urgent,E-commerce Store,Individual,23.92,59.2,2,Breached SLA (>48h),Over 48 Hours
91386,Email,Medium,E-commerce Store,Small Business,7.13,229.43,2,Breached SLA (>48h),Over 48 Hours
135226,Web Form,Medium,E-commerce Store,Individual,42.78,20.12,2,Met SLA (<48h),24 Hour Resolution
139651,Email,Urgent,E-commerce Store,Corporate,2.13,139.23,2,Breached SLA (>48h),Over 48 Hours
111197,Social Media,Medium,E-commerce Store,Small Business,21.09,81.88,2,Breached SLA (>48h),Over 48 Hours
146100,Email,Low,E-commerce Store,Corporate,60.92,13.96,2,Met SLA (<48h),24 Hour Resolution
30457,Email,Urgent,E-commerce Store,Individual,39.42,124.91,2,Breached SLA (>48h),Over 48 Hours
38071,Email,Medium,E-commerce Store,Corporate,35.95,172.86,2,Breached SLA (>48h),Over 48 Hours
89740,Social Media,Low,E-commerce Store,Small Business,30.73,188.67,2,Breached SLA (>48h),Over 48 Hours
63511,Phone,Medium,E-commerce Store,Corporate,64.19,202.38,2,Breached SLA (>48h),Over 48 Hours
86053,Social Media,Urgent,E-commerce Store,Small Business,34.46,161.05,2,Breached SLA (>48h),Over 48 Hours
140193,Phone,High,E-commerce Store,Individual,54.71,180.85,2,Breached SLA (>48h),Over 48 Hours
75672,Social Media,Medium,E-commerce Store,Corporate,39.53,98.84,2,Breached SLA (>48h),Over 48 Hours
165922,Social Media,High,E-commerce Store,Individual,48.2,236.68,2,Breached SLA (>48h),Over 48 Hours
109714,Email,Urgent,E-commerce Store,Small Business,33.81,36.86,2,Met SLA (<48h),48 Hour Resolution
189278,Phone,High,E-commerce Store,Individual,40.72,9.5,2,Met SLA (<48h),Same Day Resolution
32701,Email,High,E-commerce Store,Corporate,7.59,116.05,2,Breached SLA (>48h),Over 48 Hours
28251,Web Form,Urgent,E-commerce Store,Small Business,36.45,208.86,2,Breached SLA (>48h),Over 48 Hours
104576,Chat,Medium,E-commerce Store,Small Business,14.02,17.4,2,Met SLA (<48h),24 Hour Resolution
112135,Chat,Medium,E-commerce Store,Small Business,65.23,120.85,2,Breached SLA (>48h),Over 48 Hours
56178,Email,Urgent,E-commerce Store,Corporate,28.05,145.72,2,Breached SLA (>48h),Over 48 Hours
184171,Chat,Low,E-commerce Store,Corporate,1.87,107.1,2,Breached SLA (>48h),Over 48 Hours
176952,Phone,Medium,E-commerce Store,Small Business,43.2,30.13,2,Met SLA (<48h),48 Hour Resolution
141880,Chat,Medium,E-commerce Store,Individual,35.92,207.46,2,Breached SLA (>48h),Over 48 Hours
178663,Phone,Low,E-commerce Store,Corporate,27.16,159.78,2,Breached SLA (>48h),Over 48 Hours
188347,Social Media,Low,E-commerce Store,Individual,64.15,116.17,2,Breached SLA (>48h),Over 48 Hours
102142,Chat,Medium,E-commerce Store,Corporate,31.13,232.66,2,Breached SLA (>48h),Over 48 Hours
125013,Phone,Low,E-commerce Store,Corporate,9.35,228.83,2,Breached SLA (>48h),Over 48 Hours
155390,Phone,Low,E-commerce Store,Corporate,39.55,82.85,2,Breached SLA (>48h),Over 48 Hours
79119,Email,Urgent,E-commerce Store,Small Business,31.41,22.44,2,Met SLA (<48h),24 Hour Resolution
36257,Email,Urgent,E-commerce Store,Corporate,20.65,68.79,2,Breached SLA (>48h),Over 48 Hours
192531,Web Form,Low,E-commerce Store,Small Business,70.59,219.72,2,Breached SLA (>48h),Over 48 Hours
132048,Email,Urgent,E-commerce Store,Small Business,49.99,92.49,2,Breached SLA (>48h),Over 48 Hours
179426,Phone,Medium,E-commerce Store,Individual,46.8,80.3,2,Breached SLA (>48h),Over 48 Hours
44550,Social Media,High,E-commerce Store,Corporate,33.23,34.85,2,Met SLA (<48h),48 Hour Resolution
136714,Social Media,Medium,E-commerce Store,Small Business,24.98,172.97,2,Breached SLA (>48h),Over 48 Hours
17704,Phone,Medium,E-commerce Store,Corporate,34.59,169.49,2,Breached SLA (>48h),Over 48 Hours
121804,Phone,High,E-commerce Store,Corporate,13.36,232.41,2,Breached SLA (>48h),Over 48 Hours
21873,Web Form,Urgent,E-commerce Store,Individual,24.8,211.22,2,Breached SLA (>48h),Over 48 Hours
85212,Email,Medium,E-commerce Store,Corporate,26.2,123.97,2,Breached SLA (>48h),Over 48 Hours
89552,Phone,Medium,E-commerce Store,Corporate,37.88,182.75,2,Breached SLA (>48h),Over 48 Hours
175874,Phone,Medium,E-commerce Store,Small Business,20.55,64.05,2,Breached SLA (>48h),Over 48 Hours
57168,Phone,Medium,E-commerce Store,Corporate,24.65,209.48,2,Breached SLA (>48h),Over 48 Hours
66286,Phone,Urgent,E-commerce Store,Individual,59.72,211.56,2,Breached SLA (>48h),Over 48 Hours
100728,Phone,Medium,E-commerce Store,Small Business,29.31,133.49,2,Breached SLA (>48h),Over 48 Hours
138808,Chat,High,E-commerce Store,Corporate,9.81,8.15,2,Met SLA (<48h),Same Day Resolution
7807,Phone,Low,E-commerce Store,Small Business,42.4,40.58,2,Met SLA (<48h),48 Hour Resolution
114052,Chat,Low,E-commerce Store,Corporate,14.33,152.42,2,Breached SLA (>48h),Over 48 Hours
87007,Social Media,Urgent,E-commerce Store,Small Business,15.68,181.03,2,Breached SLA (>48h),Over 48 Hours
2545,Phone,Low,E-commerce Store,Individual,65.43,164.9,2,Breached SLA (>48h),Over 48 Hours
84016,Web Form,Urgent,E-commerce Store,Small Business,21.27,210.74,2,Breached SLA (>48h),Over 48 Hours
166326,Social Media,Urgent,E-commerce Store,Individual,57.72,24.27,2,Met SLA (<48h),48 Hour Resolution
96838,Chat,High,E-commerce Store,Individual,68.57,101.42,2,Breached SLA (>48h),Over 48 Hours
129049,Social Media,High,E-commerce Store,Individual,67.27,78.78,2,Breached SLA (>48h),Over 48 Hours
192126,Web Form,High,E-commerce Store,Small Business,45.33,43.69,2,Met SLA (<48h),48 Hour Resolution
10814,Phone,Urgent,E-commerce Store,Corporate,33.31,230.38,2,Breached SLA (>48h),Over 48 Hours
26750,Web Form,Urgent,E-commerce Store,Individual,44.61,235.58,2,Breached SLA (>48h),Over 48 Hours
136179,Social Media,Medium,E-commerce Store,Small Business,31.95,57.01,2,Breached SLA (>48h),Over 48 Hours
104664,Phone,Urgent,E-commerce Store,Individual,32.71,91.02,2,Breached SLA (>48h),Over 48 Hours
125902,Phone,High,E-commerce Store,Small Business,64.58,109.73,2,Breached SLA (>48h),Over 48 Hours
140285,Phone,Urgent,E-commerce Store,Corporate,27.38,225.43,2,Breached SLA (>48h),Over 48 Hours
167284,Social Media,High,E-commerce Store,Small Business,67.77,235.6,2,Breached SLA (>48h),Over 48 Hours
181778,Phone,Medium,E-commerce Store,Individual,32.4,62.63,2,Breached SLA (>48h),Over 48 Hours
105757,Phone,Urgent,E-commerce Store,Small Business,52.91,138.79,2,Breached SLA (>48h),Over 48 Hours
128752,Web Form,Low,E-commerce Store,Small Business,38.06,8.94,2,Met SLA (<48h),Same Day Resolution
99192,Phone,High,E-commerce Store,Small Business,40.71,99.7,2,Breached SLA (>48h),Over 48 Hours
46939,Chat,Low,E-commerce Store,Corporate,15.07,196.08,2,Breached SLA (>48h),Over 48 Hours
28278,Email,Medium,E-commerce Store,Corporate,61.32,193.92,2,Breached SLA (>48h),Over 48 Hours
175722,Chat,Urgent,E-commerce Store,Individual,4.69,181.33,2,Breached SLA (>48h),Over 48 Hours
59434,Web Form,Low,E-commerce Store,Small Business,42.59,48.87,2,Breached SLA (>48h),Over 48 Hours
68840,Social Media,High,E-commerce Store,Small Business,43.55,186.93,2,Breached SLA (>48h),Over 48 Hours
6156,Chat,High,E-commerce Store,Small Business,21.74,62.39,2,Breached SLA (>48h),Over 48 Hours
141803,Email,Urgent,E-commerce Store,Small Business,71.79,156.98,2,Breached SLA (>48h),Over 48 Hours
84247,Web Form,Low,E-commerce Store,Corporate,56.14,190.33,2,Breached SLA (>48h),Over 48 Hours
170657,Chat,High,E-commerce Store,Corporate,9.55,159.01,2,Breached SLA (>48h),Over 48 Hours
71792,Web Form,Urgent,E-commerce Store,Individual,33.37,35.61,2,Met SLA (<48h),48 Hour Resolution
117521,Phone,Urgent,E-commerce Store,Small Business,20.8,189.38,2,Breached SLA (>48h),Over 48 Hours
195081,Social Media,Low,E-commerce Store,Small Business,10.14,160.0,2,Breached SLA (>48h),Over 48 Hours
183111,Phone,Urgent,E-commerce Store,Individual,30.77,125.61,2,Breached SLA (>48h),Over 48 Hours
172685,Phone,High,E-commerce Store,Small Business,70.55,98.5,2,Breached SLA (>48h),Over 48 Hours
51696,Phone,Medium,E-commerce Store,Small Business,53.49,80.52,2,Breached SLA (>48h),Over 48 Hours
27764,Phone,High,E-commerce Store,Individual,50.22,160.4,2,Breached SLA (>48h),Over 48 Hours
149852,Email,High,E-commerce Store,Small Business,44.1,218.59,2,Breached SLA (>48h),Over 48 Hours
127160,Chat,Low,E-commerce Store,Individual,15.75,147.2,2,Breached SLA (>48h),Over 48 Hours
81405,Phone,Low,E-commerce Store,Individual,68.56,235.17,2,Breached SLA (>48h),Over 48 Hours
130825,Email,High,E-commerce Store,Small Business,36.56,109.72,2,Breached SLA (>48h),Over 48 Hours
1582,Web Form,Low,E-commerce Store,Individual,49.7,145.38,2,Breached SLA (>48h),Over 48 Hours
149606,Social Media,Medium,E-commerce Store,Small Business,53.57,167.2,2,Breached SLA (>48h),Over 48 Hours
37009,Email,Medium,E-commerce Store,Small Business,26.78,28.85,2,Met SLA (<48h),48 Hour Resolution
145208,Web Form,Medium,E-commerce Store,Individual,26.21,51.21,2,Breached SLA (>48h),Over 48 Hours
155309,Phone,Urgent,E-commerce Store,Corporate,11.26,106.46,2,Breached SLA (>48h),Over 48 Hours
41251,Chat,Low,E-commerce Store,Corporate,57.33,133.21,2,Breached SLA (>48h),Over 48 Hours
99267,Email,Low,E-commerce Store,Individual,7.17,104.5,2,Breached SLA (>48h),Over 48 Hours
131408,Social Media,High,E-commerce Store,Corporate,56.14,214.75,2,Breached SLA (>48h),Over 48 Hours
138965,Chat,High,E-commerce Store,Corporate,58.43,214.13,2,Breached SLA (>48h),Over 48 Hours
5959,Web Form,Medium,E-commerce Store,Small Business,13.06,32.49,2,Met SLA (<48h),48 Hour Resolution
92152,Web Form,Urgent,E-commerce Store,Individual,36.58,200.13,2,Breached SLA (>48h),Over 48 Hours
88612,Email,Medium,E-commerce Store,Individual,43.08,164.6,2,Breached SLA (>48h),Over 48 Hours
9307,Chat,High,E-commerce Store,Corporate,56.66,28.97,2,Met SLA (<48h),48 Hour Resolution
28125,Chat,Medium,E-commerce Store,Small Business,58.87,52.3,2,Breached SLA (>48h),Over 48 Hours
13349,Web Form,High,E-commerce Store,Individual,30.8,74.44,2,Breached SLA (>48h),Over 48 Hours
127517,Phone,Medium,E-commerce Store,Individual,2.44,39.95,2,Met SLA (<48h),48 Hour Resolution
52147,Web Form,High,E-commerce Store,Small Business,35.3,72.46,2,Breached SLA (>48h),Over 48 Hours
123483,Phone,Urgent,E-commerce Store,Small Business,14.07,131.13,2,Breached SLA (>48h),Over 48 Hours
142945,Chat,Medium,E-commerce Store,Corporate,7.78,127.58,2,Breached SLA (>48h),Over 48 Hours
161882,Social Media,Urgent,E-commerce Store,Small Business,16.12,224.66,2,Breached SLA (>48h),Over 48 Hours
60161,Phone,High,E-commerce Store,Individual,2.45,46.4,2,Met SLA (<48h),48 Hour Resolution
141817,Social Media,High,E-commerce Store,Corporate,48.28,227.32,2,Breached SLA (>48h),Over 48 Hours
145712,Email,Low,E-commerce Store,Individual,29.34,183.92,2,Breached SLA (>48h),Over 48 Hours
34853,Social Media,Medium,E-commerce Store,Small Business,27.63,171.17,2,Breached SLA (>48h),Over 48 Hours
93757,Email,Medium,E-commerce Store,Small Business,43.42,20.83,2,Met SLA (<48h),24 Hour Resolution
129305,Email,High,E-commerce Store,Individual,39.93,106.29,2,Breached SLA (>48h),Over 48 Hours
192377,Phone,Urgent,E-commerce Store,Corporate,38.58,228.6,2,Breached SLA (>48h),Over 48 Hours
64429,Chat,Urgent,E-commerce Store,Individual,58.04,125.72,2,Breached SLA (>48h),Over 48 Hours
137326,Email,Urgent,E-commerce Store,Small Business,29.52,38.1,2,Met SLA (<48h),48 Hour Resolution
116519,Email,High,E-commerce Store,Corporate,34.74,143.25,2,Breached SLA (>48h),Over 48 Hours
143888,Phone,Medium,E-commerce Store,Small Business,64.16,238.11,2,Breached SLA (>48h),Over 48 Hours
167934,Phone,Urgent,E-commerce Store,Corporate,64.6,4.2,2,Met SLA (<48h),Same Day Resolution
14208,Chat,Medium,E-commerce Store,Corporate,16.65,157.4,2,Breached SLA (>48h),Over 48 Hours
108115,Phone,Urgent,E-commerce Store,Small Business,48.57,239.87,2,Breached SLA (>48h),Over 48 Hours
126891,Phone,Medium,E-commerce Store,Individual,46.29,7.89,2,Met SLA (<48h),Same Day Resolution
163704,Chat,Urgent,E-commerce Store,Individual,1.26,182.04,2,Breached SLA (>48h),Over 48 Hours
44504,Phone,High,E-commerce Store,Individual,6.23,2.71,2,Met SLA (<48h),Same Day Resolution
126809,Social Media,Low,E-commerce Store,Corporate,39.46,27.53,2,Met SLA (<48h),48 Hour Resolution
95856,Social Media,Medium,E-commerce Store,Small Business,61.88,118.19,2,Breached SLA (>48h),Over 48 Hours
116859,Phone,Low,E-commerce Store,Small Business,21.27,237.79,2,Breached SLA (>48h),Over 48 Hours
71330,Phone,Low,E-commerce Store,Corporate,56.92,46.07,2,Met SLA (<48h),48 Hour Resolution
80357,Email,Medium,E-commerce Store,Corporate,67.82,193.84,2,Breached SLA (>48h),Over 48 Hours
65205,Phone,Urgent,E-commerce Store,Small Business,61.78,175.44,2,Breached SLA (>48h),Over 48 Hours
92455,Phone,High,E-commerce Store,Individual,16.36,219.78,2,Breached SLA (>48h),Over 48 Hours
55327,Chat,Urgent,E-commerce Store,Corporate,31.38,169.07,2,Breached SLA (>48h),Over 48 Hours
143525,Phone,Low,E-commerce Store,Small Business,62.82,130.05,2,Breached SLA (>48h),Over 48 Hours
71414,Phone,Low,E-commerce Store,Small Business,63.62,198.91,2,Breached SLA (>48h),Over 48 Hours
41937,Email,High,E-commerce Store,Small Business,24.96,208.54,2,Breached SLA (>48h),Over 48 Hours
154688,Email,Medium,E-commerce Store,Individual,13.61,162.96,2,Breached SLA (>48h),Over 48 Hours
164438,Web Form,Urgent,E-commerce Store,Small Business,64.79,43.39,2,Met SLA (<48h),48 Hour Resolution
12649,Chat,Medium,E-commerce Store,Individual,55.28,212.62,2,Breached SLA (>48h),Over 48 Hours
118546,Chat,Urgent,E-commerce Store,Individual,33.09,205.13,2,Breached SLA (>48h),Over 48 Hours
68738,Social Media,High,E-commerce Store,Small Business,34.04,81.3,2,Breached SLA (>48h),Over 48 Hours
